"IDs","CT0_1_A","CT0_2_B","CT0_3_C","CT4_4_D","CT4_5_E","CT4_6_F","CT8_7_G","CT8_8_H","CT8_9_I","CT12_10_J","CT12_11_K","CT12_12_L","CT16_13_M","CT16_14_N","CT16_15_O","CT20_16_P","CT20_17_Q","CT20_18_R","CT0_19_A","CT0_20_B","CT0_21_C","CT4_22_D","CT4_23_E","CT4_24_F","CT8_25_G","CT8_26_H","CT8_27_I","CT12_28_J","CT12_29_K","CT12_30_L","CT16_31_M","CT16_32_N","CT16_33_O","CT20_34_P","CT20_35_Q","CT20_36_R","CT0_37_A","CT0_38_B","CT0_39_C","CT4_40_D","CT4_41_E","CT4_42_F","CT8_43_G","CT8_44_H","CT8_45_I","CT12_46_J","CT12_47_K","CT12_48_L","CT16_49_M","CT16_50_N","CT16_51_O","CT20_52_P","CT20_53_Q","CT20_54_R"
"nonRhythmGene_Id67",2.83467619688358,0.207186161731666,1.2177910193432,1.41229064127841,-0.67801000421533,-3.13404728760616,-2.39393429354796,-2.11601416391834,-4.51771221204218,-1.78945010768736,-5.24756562979496,4.98247140662967,0.990670902531727,-2.15829968961195,-1.56978017873347,-1.29584489201042,-0.457905840758027,2.25143696216534,4.98195878921431,0.0691294664268907,3.99003139376976,-5.18878086758621,-2.00388266053864,-0.880431622884128,-0.265049792011252,0.348299117120873,-1.85906164476634,3.63937103214862,1.78749889644416,3.47394808453961,-4.88122041591156,-0.0224828876185748,-2.59761393108686,-5.16682366488505,1.50415703595764,-2.80348359476766,2.12960852990162,1.39083387729933,-3.79152412152753,-4.06338277126198,1.86497017350044,-1.86432420568971,0.5744908656158,-1.85187983999317,-1.84821220559776,-2.25022497649399,-6.30663343692291,-3.70775316987032,-2.01718852700489,-5.97234987151074,-1.15132940158287,-2.50541286535171,-4.87413811685775,-3.38164807141783
"nonRhythmGene_Id68",-7.20099158870526,-5.01315492537254,-1.52804419821189,-1.78501438117024,3.64804795563694,-9.50323942691264,1.38202132640674,-0.49354590938977,-1.14019458666159,-1.25959042778244,0.169882786631252,-6.52890598360636,-3.41444208763897,-1.34369395582558,-1.5383051676267,-6.25323684900411,-4.12095036851966,-5.08333185867141,-10.7361317497588,-4.75626207445113,-7.77010425107244,-6.6569778298338,1.90176359618411,0.0587309948090491,-8.01593882695494,2.99076138274455,-3.56452222087447,-1.82657701144241,7.56124303912897,1.658469237903,-2.06369735602902,3.95424142427812,0.324110929951073,0.934623397316001,3.79583104005489,-4.09191469453845,-6.90692627524316,-7.64155781544226,-8.85565291542359,-7.52809055563289,-1.9623239613494,2.45936681275392,-4.55579101119874,-2.79490631928774,-2.73905137327766,-9.66327026409236,2.33977886571258,-6.33438972368621,-3.93886197171703,2.40080971240514,-4.03303925189646,-7.4053673276087,-4.69098168030574,2.32247597035461
"nonRhythmGene_Id69",3.17175003184942,2.12552891189936,6.06693296405714,3.71299109832655,3.34481741626534,5.6711775869786,2.84145071499732,8.49222698916982,4.30636621438566,9.54642204771639,-0.548256377146211,2.82229708691908,3.98610465792662,2.66697991784004,5.09159255415978,1.96673920384028,-1.33030551877695,10.9694509087563,1.14758798300035,-1.58339605560342,4.37752741574059,4.87362037238257,5.74906329953318,5.19347082199904,-1.13939308942621,5.68385874605125,-0.873002931113422,5.81512588800441,8.35039010517112,6.5588754836936,3.57463859936172,4.36286364190499,9.31540828321986,1.03429724250018,-0.257168164198385,4.62211484229082,1.02472960925595,4.69274746526646,1.26667899125002,5.14419495067747,0.751008381453717,5.83114104584482,1.57755323787036,-3.24453127010006,2.27013777189611,6.30812346794993,1.92251577794826,0.754699737249853,1.43455957530996,0.295474524907671,4.41178576344195,4.87707186327397,3.54006628759086,1.05524435336453
"nonRhythmGene_Id70",0.141199969690136,1.69767063953645,-1.88402454715289,-2.41037742874606,1.91102251808072,0.787369306607603,5.20151007635638,-1.29185706109054,1.87331183045257,-3.21227871767332,4.89555567139368,2.43126652889778,8.73756668877399,-5.23395457995914,0.426093959591717,-2.98565645448198,9.22767226021038,1.0421402423025,1.91211705471303,-0.614702822717566,-1.00445198157705,1.75816474911661,5.72855463612599,2.36639276229003,3.92599037722453,-2.22651717031902,0.956673556943119,5.17373473267688,1.56043817363297,-1.55098498404142,7.8504610038468,0.512132017354545,0.238608877546017,-2.40644362387503,3.56485203849794,-0.268899207510378,2.74893696182283,6.99831494361358,-0.186518785669836,0.506488993614495,1.69425847814276,2.05497386136187,2.02109557076757,2.9350071662566,-0.70891447030493,1.85985816884409,3.62042367514875,-0.779232237571243,2.93382807637328,-2.05383906572397,-0.544053052839875,4.24379035439897,0.847675158477671,0.317340040419732
"nonRhythmGene_Id71",0.0910888392243461,-2.7614729446959,0.554719114062647,0.675130302230769,2.68819741089776,2.9377881498236,-0.277841854041692,4.30633555347271,-0.212108218135294,4.22976035653426,-0.0905316211862739,0.00849680723367463,1.24220355944295,-1.25432404754472,-4.12310284560381,-0.522877882794752,2.01090778474584,-3.63779256662638,-1.82590924505604,-0.239210046861966,-0.409064155131765,-3.1340199573134,-5.00565194859892,2.79874287884976,0.441822160547515,-6.07671745222319,-9.74567233521332,0.872930266755825,4.8038489139679,-0.183939762293446,-1.35828546896812,-4.60833463549345,-1.70579989417672,-1.80062910040907,-0.7232289566497,-6.74968963977915,-1.91988436925077,1.75129493150355,-5.39936600234921,-4.32240409886827,-3.75856069512269,6.68167257365835,-1.01810367207223,0.907442135588652,0.100342817195831,0.693363280648542,5.69706999649288,2.16964296929237,1.65615758830273,0.331934976264455,0.465703720851709,1.48497884114638,-1.916352041734,-3.40589334410176
"nonRhythmGene_Id72",-0.381435934146015,4.28142281574772,3.7031968729166,7.78795247935678,-0.090030697769433,0.387902042845975,5.9227772417451,1.58295444729049,6.44598461567804,2.53656116568419,1.02885178893866,0.277262631687707,2.33821051148931,-1.57695994456436,2.05994304329913,1.88308953468381,1.76981040016242,1.57643571776209,-2.69142816805449,0.975123606435113,1.54653621741098,2.39017590212506,-1.42758066839826,3.63010252401648,-2.21948241074081,0.53961290110758,-1.45752444715684,-2.28817547765193,7.2267130799101,-5.07692395678284,5.98874453381013,3.68409984489032,4.35615977377457,0.486947019875407,8.26673382290078,6.90577540705227,0.886252984181216,-2.11277634961948,2.97213701349156,4.00425174888538,1.95223724095353,5.69695677537434,-0.0583535530289701,-1.45874897716218,-0.263182329020142,4.04691097561365,0.943573446937191,-4.6023692077591,4.13225957316897,4.13272653107716,0.0746543272189761,3.15434521478393,1.92000664589101,3.59250496395226
"nonRhythmGene_Id73",6.56286019449038,-0.485800370776339,1.05385274722372,0.0860749537411651,1.14772280228992,11.8275990329811,0.794469172242293,-0.390425620076233,5.60681907289927,2.16001884240928,5.54408800820411,12.7038029717412,2.06331025427342,9.43264346551283,-1.33161712644748,1.92694774261905,2.3901518700927,0.268911262894339,5.80437603230581,6.0412996428946,5.80149570589007,-4.12124654994716,2.08608983818849,4.57705454170959,5.57239306370041,8.46226369756179,6.72158849608272,-0.40771834023368,6.43749053148692,4.2438375834151,5.79819374015286,1.9688113756294,5.18898521669951,4.26974544890278,10.2991692463978,1.24529906257508,-1.48760936845928,-0.92594365507229,3.9281060339188,4.33798705547312,1.83531298555471,3.45643712874054,6.89211174721235,-1.44061217402726,6.8828687803997,3.81163338364458,0.960826939510879,2.15974238372902,-1.28820822004954,10.0805336602626,5.28323638991017,4.83066368275281,6.02754830433723,2.62246364908989
"nonRhythmGene_Id74",4.97193296155759,2.43505592607474,-4.58264426499783,-1.67766235529659,1.53399426099969,-0.125221479518265,1.95518978850009,2.22703430536204,-1.14208887767245,-5.2955874412991,0.0393883914586299,-1.94827096491039,-0.669782489067186,-3.13601961811485,-0.980939264664462,1.5717084357706,-5.21180718571853,-0.693975034887017,5.2709253727617,1.9481011304848,-4.14323672714104,-3.21916798680604,1.87690087012128,-4.36452080156848,-0.220938511290722,-0.306400421121466,-4.61572826634611,-6.37347233573798,0.561478948335987,-3.02379921731377,1.49048046013914,-0.0663201535357663,3.01059683125497,-0.534124942514438,-3.99383439886536,1.35495553292396,1.61052430493923,-1.11557404883177,-3.90456485166812,-1.29824987904862,-2.11325646814123,0.258290987616873,1.57323884100865,2.82984233483592,-8.20697403927808,-4.37183455255577,-4.4966152141813,-6.26922672409279,4.56560534686587,-9.55508357908425,0.694466341711074,-0.23036601464101,1.95276116728993,-5.31913288467572
"nonRhythmGene_Id75",1.43045711578313,2.10202498272042,4.46680140260983,0.673151672209192,-0.024454285525648,9.01172761781869,6.7435822638868,6.27146369598699,2.70876072241817,-0.662925164967189,3.52301134498875,3.33709682170143,-1.32969511288926,1.51324425033784,2.30264875811267,5.73375607319744,0.666419326349427,5.89283340750604,2.52045143225311,-0.110853715869454,4.09043790667247,0.201687312677838,2.48252318161922,7.10367006155659,3.47608712793394,8.78634006213252,5.33086157878503,-2.45503873449592,7.16006902445887,0.512181340135029,-0.0353258999346178,6.39016683726417,-0.421821739213696,3.00341458495206,8.40977368589195,5.11734526895949,-4.41246670716016,2.09208572280861,3.05675066623443,4.97002726624318,4.83383190151458,3.39594606480761,2.22214837608051,2.41168651795972,8.55089208334071,0.86638216882361,10.2101507588992,4.13273398523855,6.23644887268384,-0.0767934739579954,3.32869258080153,-0.466397584448987,7.55986008286036,6.00492206702654
"nonRhythmGene_Id76",2.2493977227243,-0.416174051169598,-1.03296147946398,9.23068699330404,-1.06429609693343,11.8424251461733,5.24978002215137,3.52337408338203,3.61830095533311,5.48234265179345,9.12326193308519,3.31915593015189,0.670365560232111,3.13614871149958,3.9543328152952,8.85031224981898,-0.0588449998343354,5.20203188795186,3.10715568983179,5.9379745609525,4.22653516651292,5.95745304250251,5.90226407473309,4.17189749888434,4.89629188834626,5.3312707388566,2.65647854200595,1.72937931514264,-2.77880340538277,0.335153617423696,1.97873894012638,-2.5326400836603,6.44142692156372,2.75459133000478,0.0988742036331343,0.648949460312049,3.15918790720374,1.38667321091515,6.83195882652786,0.996539073347233,5.09322656162188,3.98181462728617,4.99676923750637,2.7711080133523,1.73346010574745,0.119046535077141,2.76989292035236,-0.658303504717218,2.87912986748689,1.57183261721701,8.2297799608482,2.81327319367679,-0.231292757292418,1.35179453779682
"nonRhythmGene_Id77",-5.14520570807043,-8.52945061922078,-10.7600970969886,-3.26365238162936,-10.3604277035525,-9.32872873195748,-3.75768463554171,-6.33656421625936,-4.78311041992835,-4.74983972722623,-1.70514230011702,2.36005285116762,-6.99637159376466,-6.92044907163832,-6.30390632105796,-4.15844218085456,-7.67366658191611,-10.5534033273509,-2.90204661472391,-6.32624087638596,-2.56643271104937,-3.8545291836587,-2.39184193109027,0.224930421969598,-2.85526682518667,-5.90393778335375,-6.46485387393234,-9.30889780839758,-4.59895785448131,-4.83052418347624,-4.10865274563157,-3.16887205314406,-0.0446308379925808,-8.47640899590307,-3.63032185987073,-11.8666713463275,-7.99471567717288,-2.37759242914048,-9.44386358597947,-9.46011834848321,-5.98506044646755,-0.79241372136497,-6.91340894504908,-8.13100318740829,-3.39313117329544,-6.41149643325897,-3.94886737554602,-2.9494094010932,-3.88279238427961,-7.41877521941257,-4.31290972926606,-7.39199069766693,-3.00951561140303,-8.75258332513548
"nonRhythmGene_Id78",0.168139886943174,-5.10661289042087,-5.21118983716449,-3.49094867552297,-6.19871572052253,-4.38725547417486,-5.36587588282015,-8.131562467295,-1.25075486879064,0.779062243267667,-1.45178130824897,5.10171013624102,-6.6317070667687,-9.93584992070553,-0.916329667431885,-1.23401727229904,-4.47093202169292,-0.229837351506164,-3.31236323854993,-5.08974180738143,0.357185177742265,-2.09937316806155,-6.00787419836354,-3.61550536955889,-0.559636871109228,0.913916347380536,-5.057659017497,-1.15658318948029,0.860079177696999,-4.58380482464698,-8.74928036239934,-5.54464438091561,-4.59890034540959,-7.31425104191776,-5.70946904151337,-4.91939942810256,-2.01032201686318,-4.21480215698313,-6.60448229669276,0.660155837268864,-0.557002346436864,-1.79709665648406,-4.27739570333346,-7.44916053082661,-6.01558036179998,-5.27071288816747,-3.1810362568733,-5.35878769036728,-3.65525634116781,-2.46996372775653,-0.962424984144454,-5.98977795207924,-3.56372752956696,-4.05038962113137
"nonRhythmGene_Id79",-8.42708233331042,-3.33943109900863,-0.248349288547392,-1.01231186115403,-1.51913906398098,-0.984869565168612,-3.29954144261863,-3.51613856255427,-5.66764659801337,-5.65620748747153,-6.74063030770079,-5.06117234523048,0.269420919675675,-3.74708789262468,-3.10643285037849,1.07813019309151,0.631283319224682,-6.67808846552873,-1.1974629305301,-2.02842373757605,-0.94051252838879,-7.77068300489867,-2.33764386913618,-8.10595032746364,-2.20181986902854,-1.58574081078845,-1.1149714378471,0.330465669829326,-3.79893684740401,-1.73968956542908,-0.291675268422394,1.25332548538123,3.34424427573171,-2.86920687421812,-3.93838425038974,-4.00602956624841,-6.65652892619392,-0.334577791143281,1.08050405067654,-6.68159226754818,-0.785598868186399,2.37544100008442,-3.49798542026485,-1.89924910205851,-3.66006236184497,-5.29734051486227,-7.99501393060673,-1.76634650993905,-4.76901802216523,-2.16457217692637,-3.36503179399121,-1.88869544344323,0.541645893081775,0.293413387161589
"nonRhythmGene_Id80",-1.31355539059495,-0.764704531897114,3.43592934192187,2.86776536756056,3.24174210487067,12.3490459680937,6.05394540812085,2.90497805281591,4.64963820064687,4.94334136399358,8.22487761139622,3.0867162870442,3.55453245019464,-2.22397948865561,3.86928386336287,9.35214271323015,1.99992374250522,1.8589651890518,7.87015119245886,3.69922817925703,4.85386045289549,6.16874506483737,4.91656917590101,0.0991672076446815,3.30657460218143,4.80840044076213,1.21437773742387,6.76368977347199,0.746780025851813,4.30564314804036,7.35576882418125,6.05827395027588,-0.938712350561937,4.44738216919332,3.65061359426963,-0.698322306345863,6.54480537435638,2.38692931072122,2.94644755580824,7.44301571971601,5.67486828870205,1.82076483573172,1.95799608168111,0.202224172162024,3.015511041216,0.79204109095746,1.82615280326456,3.27894979722186,2.58861395499209,-1.5048196916467,5.5494025426684,5.31224973266242,4.67716442574898,-0.685414767554573
"nonRhythmGene_Id81",-10.191636146255,4.51735682339809,-0.291788636596075,-0.0410526352297684,-2.34759704778404,1.67223258590918,-7.48071086975911,-7.72732990250664,-1.73097186520561,-1.3443372890664,-5.49327319735415,-12.1108388114304,-7.02289501886218,-5.53484041317188,-1.53800123129133,-5.23212423752262,-0.307731932175601,-4.82637768038778,0.744921919662608,-1.62876822912175,-7.70784890407035,-4.55992699110627,-8.53971033269653,-3.21244420920902,-0.716890376670144,-0.571722453863608,1.38037552000055,-1.8166905934262,2.09638742231308,-4.98511902482241,0.0615973717670784,-2.79733382179377,-2.52942609632243,-4.20217115442064,-3.73505541547126,-5.28665750931964,1.09236561262745,-4.2598946943303,-3.97424379726797,-8.67202690344913,-6.03761533398046,-2.07422975424952,-2.33053655592408,-5.08937677037452,-13.4734511507488,-4.73194923094756,-6.47161371427351,-4.24115086343837,-3.39320071984846,0.0542964838663984,1.12486757173058,2.88009251664712,2.44537979595058,-1.67643771022348
"nonRhythmGene_Id82",2.1018146332579,0.687720833584955,-0.695230662946921,0.248056300330294,2.90733097242182,0.9429222647495,-7.21805693541382,-1.61113016690204,1.21211548924276,5.46676657323678,1.11218646841264,2.09599209300464,1.28219528332138,4.43778422940422,-1.25544183056768,1.25730108175051,-4.94934909933855,5.65867284359926,1.12542234921349,2.68427291359894,-4.91053841166891,2.05767523224412,-2.2163315321489,5.39372282123005,-2.42921167263208,2.82690193532947,2.42014465018116,-0.292772372467605,8.16952748993553,2.92950957463524,2.39811693590888,1.17382388021935,-1.24337272625537,-0.449106929742551,4.09304089168222,4.13204138322107,2.3148816140288,0.0796402563125866,5.46494356464282,0.068878466776592,1.53784165253445,1.28800633864612,1.85673114937866,4.39181366245584,-4.21138904783299,5.97868734053765,-2.8225504228695,2.5546585019062,1.00455740464062,3.56458084542418,-1.12883391727611,-0.98163201692807,3.23072708295096,3.87495333188698
"nonRhythmGene_Id83",1.87198022958025,4.17077114677248,2.63342241449911,9.29331536339899,7.87067933066215,13.06935152422,3.71574638709106,-0.227028743434262,5.80142482644225,6.2742503913776,5.01956146905246,4.36431970222416,4.20948124476155,-1.06925525104198,5.85935720413941,4.30802308000926,8.86860166817823,5.27074992267821,5.53582048590009,3.09316608998389,0.136320467468249,4.94251274768418,4.7700362620832,1.71841897227162,10.3322592448977,10.112384785989,7.77880821211073,5.14415824911185,4.04522339398006,8.00340400441431,10.9090266893115,6.59305695634567,13.8553156658335,5.23478463763642,0.64030718934397,2.14299789593094,8.64349210294566,5.76822034672102,6.03872272368905,8.04136544705981,4.34279069952101,5.30946094409127,5.57961331117716,11.0787950816684,5.03446800193439,9.13580115784541,4.27562697698797,8.2766204758556,4.06938741180842,11.1605825105675,8.55513982529081,4.1873361665531,5.00774655852674,7.91016878035804
"nonRhythmGene_Id84",0.495872375565366,1.25427070867075,0.54890675038908,-3.79734025799653,2.68931297079052,0.104705640156204,4.12303602921337,-4.48818265086681,0.194718139319572,-4.31511924347941,1.54062542341277,4.79096241964481,1.3437998758534,-3.45187550656913,-0.173893949149764,1.37796188786998,7.5718865952582,-0.80254385628023,3.49198320663072,-2.39956215893473,0.601537450954349,2.16962303685512,-4.25138029695731,3.41298303922667,2.60423030461501,4.63125548829686,-3.1089666404442,-1.41804138577333,-3.26413517916478,2.5102659260712,-1.06907019100367,0.932336516293785,0.00209729847913875,2.87496477204822,-1.99208073001613,-1.33264648751791,-1.82911779582509,-0.625856998871524,0.417312871594193,-0.117118679988287,-3.590726711962,-0.812418690733011,-1.33192611494795,-4.77779874177597,2.06427045366408,0.564412499245774,-0.492572335633331,-0.905871414841039,-1.88926215074855,-6.16601671751432,-4.43448187909175,-0.0419962545380612,-1.73584463579894,-1.83332127934438
"nonRhythmGene_Id85",0.783670358629323,-3.88228167943421,0.298142359101698,-3.26362558480225,5.03181927044522,0.00315116531169027,2.43621214892824,2.35566073425031,5.51654512449955,0.128611764640698,-0.502432338068472,-0.658923086143757,-0.960834095491299,-4.7489232121311,-2.9416486212265,-3.23109088844912,-5.9883383057762,-1.48634866552255,0.0451916741609874,7.47838657694003,-0.895085680111012,-0.679313771842847,-5.16389552885584,-1.85333376632404,4.48469902924507,0.915096900587593,0.054861357069483,3.81264013792619,2.35532469745752,-1.62891484136775,-0.0559690637377855,-6.91355683423162,-3.05736003713853,3.69916532193947,-1.58908997353507,1.2546749922337,-4.10112999192866,-0.0379317831916982,3.91095101912129,-3.26354721040529,-0.927788993224147,5.66178592550269,-0.615566618361403,-2.60156459286619,-3.60261068358144,0.226471069670214,-2.37843581246785,-1.37669418519609,-1.1687571098987,-3.0594858212738,-2.17262380558367,-0.394592921516865,2.45315913529411,1.46133286230046
"nonRhythmGene_Id86",4.97117386088016,5.45334728042335,-2.19035423902175,5.14371877005046,-1.80698814694595,2.91505157512544,-3.44163546787994,3.26300400703365,-2.13614468122228,6.1225305352626,6.50193617813837,7.08526084029345,1.73282368736731,0.626343800857056,-2.24628225574595,0.813741606835191,2.6218039548867,2.81440028927153,5.15348199341159,0.598631782186013,0.256744082538966,5.29033656186101,-0.932891229528855,-0.214898591282995,4.40604800009078,4.79748257866899,0.850651969185596,-3.5288842909613,4.2836930253528,1.13252883521156,-0.85271259536151,1.05401684528801,4.11643380626084,2.0925523237906,3.46608639964289,3.88458881332837,-2.49033587626117,-1.18312997164156,1.15988290322811,-3.31228173958088,6.13048931770138,-0.0751028963269014,1.04256665917645,3.30018171945996,2.14925625514473,2.46101987117631,0.822288276777947,2.03441688315458,0.905375256568539,-1.64602025657548,2.30335702554936,2.82975989105079,0.286321387713232,-1.63318201062923
"nonRhythmGene_Id87",3.33075562493475,-4.54051997557137,-6.66622975989794,2.2616363585107,-1.63806857995945,0.836808524411151,2.11529369189678,5.43634299152963,6.07145201919932,-0.92578956675514,-0.129064391191226,-12.1506940859971,-3.7780515680413,-0.946579614544455,-0.584999658649949,-1.21313868840892,5.34840255107712,-0.693037615295599,-3.4686255078908,4.83861800274821,8.42229042128364,3.42570378091205,-0.253854714714767,0.933076202084918,-0.0106438355533892,1.32462730708863,5.59467971238929,-0.0451407346064178,-5.1930212192008,-5.00130144706314,1.54812537626041,-0.359321372245235,-2.31105105560012,-3.13344669404415,5.45855189687889,1.18486190006078,-3.03410962011912,-2.17223121207724,-1.38065027958466,4.08414221689268,1.31732396975674,1.00331604237636,6.96079771797691,2.66696725846297,1.86513757589278,-6.25138969485645,2.82741489320689,2.11601645100481,4.42294956159119,2.07742837736968,1.12908829729986,-2.23191754381426,0.29141887921346,1.51510326761543
"nonRhythmGene_Id88",-2.51104115838547,4.696237051349,-3.5207929185723,-3.18147045753777,-3.55170281957292,0.465890606835812,-2.76810435928337,0.478411742416519,-7.00000404507945,0.305303676912457,-6.72078440905935,-10.2603425375299,-3.37257463276552,-3.52132531325346,-5.81816692878606,-2.29819957399443,-4.34358121900263,1.23891994385951,1.70148365017506,-0.102361190359863,-6.54037633086118,-1.23688603259629,3.94897107480451,-3.01445385010549,-4.25653703438341,2.2714359124233,-5.96807527317582,-3.21696044734179,-3.94665532642576,-3.09534524974656,-5.7812526406415,-2.32506463133629,0.773551193153495,-1.7603068752178,-3.94853026647287,1.55731057571969,0.688524040822273,-7.22302100327698,0.467231313166391,-8.48494008393514,2.39767117519409,-2.71739133354185,0.266090237817046,-1.48774778253165,0.601052351359714,3.35101383102339,-6.70701163703818,-5.93716928431875,-1.23443911610991,0.118026382056015,3.06390651902722,-4.06799125344929,2.59210458498644,1.28660539684954
"nonRhythmGene_Id89",11.092910263953,6.47471446215788,5.76932255000262,3.87494203772653,0.990970118532551,10.0596710049193,4.22088021070866,2.44741724390241,9.54477573804098,6.73465176304435,2.03306129138395,7.09990260828824,-0.749066127705654,6.61281582323852,8.02873395090564,6.91820993529144,-1.07773272314165,9.24726454313714,2.73877414618657,6.97846128848428,-3.34964022741269,7.89113995484528,8.0759878191649,8.50020832658221,-1.03248026353946,-0.252200124193711,7.68798558183599,11.4220085736862,6.68174668796689,4.16450783915592,-0.677633827573336,6.13342153869844,3.9936123080629,5.06473027639242,4.90797706477677,1.60565269790272,4.29100176171242,1.93423481704939,2.37869445118253,2.29976596818008,2.86027092731109,3.84391765679195,-2.37425550670063,7.92089780442107,1.0551721883363,3.17187464032408,6.54267535732307,8.24015760322094,8.00663825787337,7.45584980770628,7.64907027015418,3.54313074916934,5.2536971738299,0.297923720174059
"nonRhythmGene_Id90",1.74194958650398,-0.434825821309292,5.74151862278895,2.95532861093902,0.810939867726192,-2.11513651854955,-2.56923744995393,1.59886668995673,0.880710337899226,0.149224746054961,2.18141114042462,3.68258271243564,3.3154879954782,-3.15881082667838,0.224445045320567,-0.83114320090543,-0.17607675005436,-0.112082164137804,0.321108055376866,4.56132500240467,0.941542983647978,-0.0963669851964337,-0.938530492960785,3.32339370455714,-0.841714404421928,7.22085540175379,-3.27216581624771,4.47019132876767,-0.729410335198976,-0.0473480389462984,0.0944675877380724,-3.97825749672853,-0.848310281104929,1.98292788712591,-1.57487993994697,3.15565002462241,-0.100116789045062,1.05163104836256,-1.75164380031934,2.83080839593174,2.38111316348631,-1.85804007940903,-4.34470008073727,-3.27240912438613,-5.57020786832005,5.75093323723887,-1.03310662097785,4.10657544239695,1.14620842992774,0.489483458984487,-0.7231349869649,4.65525992628829,1.80558274422314,1.38554920080957
"nonRhythmGene_Id91",-4.10700638697521,-5.18541390244989,-4.36454095015635,2.62602031466499,-2.80940207439427,-2.76945238730006,4.46597931442976,-0.144337953793792,0.766660315357555,-3.53835646106734,-2.39191303147388,-2.93994797620539,0.557795013587354,-1.44168786365134,-3.42181512100524,-0.777970491519191,-0.802915460443692,-2.5736846484848,-7.49034699645928,-6.44282569853965,-5.57868986538679,-6.15024717930856,-2.29647566380279,-1.70708885156157,0.876572403158402,-0.999855383071222,-1.56822179195564,-5.11814284774167,0.522822742725837,-2.18079411466929,4.82176529867113,-4.89780011612464,-7.90683478876142,-8.53648396568916,4.53542400758757,-6.57824387011995,-7.94628526031689,-10.2247239433586,-3.69640088066705,-2.15410814371129,-2.10727663805448,-1.53363328851917,-2.30431022154031,-4.63838101070279,-4.84475929375492,1.74689929925919,5.88263128969858,3.30214720078959,-4.91202518943654,-5.43143757210324,-2.4375577367578,-3.70378292650119,-0.257166461121998,-2.75462975169955
"nonRhythmGene_Id92",-1.07470085557208,3.60629136779454,-2.01127505703225,2.25454325489111,-1.39187704242042,0.500203831674306,-0.431169206289002,0.23259311122876,4.09970551223261,-3.40708686979001,-3.72027582147749,-0.784981634070734,1.90135237083435,1.6467354194215,-3.10643967553688,1.77511758891715,-5.72712751358265,-4.21615821817698,-5.74515539670459,-0.0330659956342115,1.41657504471135,0.393446940695285,-4.21125537261327,1.02314020253544,0.148473575062926,4.88217381090523,2.58567698218218,-1.66140774401286,-6.72977056453899,-4.41259973418922,2.63069361241166,2.96830593948972,-6.94001905516751,2.75316749460871,-0.227841453531513,3.19141957981923,1.12963528241758,10.7407106686802,1.97354341392681,3.99158032519023,1.72909302970719,-0.131193011821785,4.21684294500019,0.470304172023554,-2.52971107973491,1.46646536224102,0.938485973131282,3.04850213738117,0.251658394056131,-1.08784459845793,-2.16503714780965,1.72761152103732,2.84385645471609,1.48804799178043
"nonRhythmGene_Id93",4.51077980825712,0.250023415534582,0.458572048770182,0.260489997082083,-1.07803873606433,-2.59074509788457,-2.00710071404801,5.59100555508464,-0.955576727837642,4.01439179630876,3.69981798580999,1.71257499253694,2.69787483572845,7.84815873415621,-0.514242764444637,0.457930294189463,-2.82026527973175,-6.52782743610442,4.67553675089521,1.40561664550708,2.44310836288053,-1.96663673727222,-2.09640354518049,1.10407857607959,0.0728670791238584,0.807096416706132,5.11159180686204,1.86607639344161,4.41760255228517,-1.17823524593492,0.743156870109343,4.88728451988332,2.43039779435843,9.46895001550322,-4.69591457486543,7.25692807364294,2.80574184744379,6.85807372944544,2.01087368562517,-0.31337482091699,-5.4934664562006,2.7210625919218,-0.413454874487842,3.46256862113271,-1.51236712063798,3.08003699446121,0.491241123479187,3.37317141312865,-0.61598416325654,9.85009213867474,1.97812267850511,1.44554285983164,-6.25475998069061,-1.29528794099451
"nonRhythmGene_Id94",2.10731299730614,-0.238673634980738,4.34728855670577,1.28457758277192,5.61214450717079,5.99678875201986,-6.67245336344954,-1.02256594226319,-0.219100592503132,0.55308717700808,-0.975321990486397,-2.57513871908834,-4.25769391835485,-2.29975059729617,-2.28680991924289,-5.64160272010709,2.71057634086922,0.350254088662364,3.07994917174595,2.76420737385365,0.529746733371999,4.38708558332426,-0.917688145600905,0.0910656633821846,1.4126827778472,3.96637679934698,-0.683767498448197,-0.804807233500824,4.90757984108339,0.882358747498557,-8.62935858893206,1.1910233900306,0.505118133721717,-0.910633459039891,2.48919939456401,-4.92060714943079,1.30709664890653,-1.66632180528937,-2.1127809375513,2.02284442904701,4.44734836622575,4.64587732663491,-2.06645910626893,0.194556345660151,0.818370162535653,2.37310469105501,1.23770293187113,1.88914235841802,2.58327700687748,-1.82091548631565,-1.29170913755006,-0.249323501282118,-6.4793397797625,-3.15379851001471
